<<<<<<< HEAD
2026-04-07,Isaac Collins,hitter,KC,CLE,2026,824457,9,118,114,0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,8.0,0.11428571428571428,0.1725,0.3139888888888889,0.0,3.7037037037037033,26.84039285714286,2.3333333333333335,10.666666666666666,4.52922077922078,1.0,0.0,33.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8,0.8,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,2026-04-07T16:00:00Z,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,686555,LF,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08,Isaac Collins,hitter,KC,CLE,2026,824455,10,118,114,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,0.02857142857142857,0.0,0.29984,0.0,3.3333333333333335,27.296242460317462,3.3333333333333335,10.0,5.068681318681319,1.0,0.0,50.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.6,0.6,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,2026-04-08T16:00:00Z,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,686555,LF,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,Isaac Collins,hitter,KC,CWS,2026,824130,11,118,145,1,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,8.0,0.10526315789473684,0.1725,0.29984,0.0,3.3333333333333335,27.094642460317463,2.0,9.666666666666666,4.1112244897959185,1.0,0.0,78.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.4,0.4,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,2026-04-09T16:00:00Z,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,686555,LF,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=======
Date,Player,Player_Type,Team,Opponent,Season,Game_ID,Game_Index,Team_ID,Opponent_ID,Is_Home,H,HR,RBI,TB,R,PA,AB,BB,SO,SB,Batting_Order,Team_PA_share,wOBA,xwOBA,ISO,Barrel%,HardHit%,Opp_Pitcher_ERA_3,Opp_Pitcher_K9_3,Opp_Bullpen_ERA_7,Park_Factor,Wind_Out_MPH,Temp_F,Did_Not_Play,Rest_Days,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Market_H,Synthetic_Market_H,Market_Source_H,Market_H_books,Market_H_over_price,Market_H_under_price,Market_H_line_std,Market_HR,Synthetic_Market_HR,Market_Source_HR,Market_HR_books,Market_HR_over_price,Market_HR_under_price,Market_HR_line_std,Market_RBI,Synthetic_Market_RBI,Market_Source_RBI,Market_RBI_books,Market_RBI_over_price,Market_RBI_under_price,Market_RBI_line_std,Market_Fetched_At_UTC,H_market_gap,HR_market_gap,RBI_market_gap,H_rolling_avg,HR_rolling_avg,RBI_rolling_avg,H_lag1,HR_lag1,RBI_lag1,Player_ID,Position,2B,3B,HBP,IBB,SF,SH,Market_Player_Norm,Market_Event_ID,Market_Commence_Time_UTC,Market_Home_Team,Market_Away_Team,Market_Provider,Market_Provider_H,Market_Provider_RBI,Market_Provider_HR,Market_K,Synthetic_Market_K,Market_K_books,Market_K_over_price,Market_K_under_price,Market_K_line_std,Market_Provider_K,Market_ER,Synthetic_Market_ER,Market_ER_books,Market_ER_over_price,Market_ER_under_price,Market_ER_line_std,Market_Provider_ER,K,ER,ERA,IP,BF,Pitches,BB_allowed,H_allowed,HR_allowed,FIP,xFIP,CSW%,Whiff%,Opp_Lineup_wOBA_3,Opp_Lineup_K_rate_3,Market_Source_K,Market_Source_ER,Market_ERA,Synthetic_Market_ERA,Market_Source_ERA,Market_ERA_books,Market_ERA_over_price,Market_ERA_under_price,Market_ERA_line_std,K_market_gap,ER_market_gap,ERA_market_gap,K_rolling_avg,ER_rolling_avg,ERA_rolling_avg,K_lag1,ER_lag1,ERA_lag1,HBP_allowed,Is_Starter
2026-04-01,Isaac Collins,hitter,KC,MIN,2026,824136,0,118,142,1,1.0,0.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,0.0,8.0,0.11363636363636363,0.5314,0.32,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0,2.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.625,0.625,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.25,0.25,synthetic,0.0,-110.0,-110.0,0.0,2026-04-01T16:00:00Z,0.0,0.0,0.0,0.625,0.0,0.25,0.625,0.0,0.25,686555,LF,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,Isaac Collins,hitter,KC,MIN,2026,824133,1,118,142,1,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,7.0,0.1111111111111111,0.39249999999999996,0.5314,0.0,8.333333333333332,32.0,0.0,0.0,0.0,1.0,0.0,72.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,2026-04-02T16:00:00Z,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,686555,LF,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04,Isaac Collins,hitter,KC,MIL,2026,824132,2,118,158,1,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,7.0,0.10256410256410256,0.22,0.46194999999999997,0.0,4.166666666666666,42.56999999999999,0.0,0.0,0.0,1.0,0.0,47.0,0,1.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.5,0.5,synthetic,0.0,-110.0,-110.0,0.0,2026-04-04T16:00:00Z,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,686555,LF,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04,Isaac Collins,hitter,KC,MIL,2026,824134,3,118,158,1,1.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,8.0,0.10256410256410256,0.39249999999999996,0.3813,0.0,2.7777777777777777,43.778333333333336,0.0,0.0,0.0,1.0,0.0,55.0,0,0.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.3333333333333333,0.3333333333333333,synthetic,0.0,-110.0,-110.0,0.0,2026-04-04T16:00:00Z,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,686555,LF,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05,Isaac Collins,hitter,KC,MIL,2026,824131,4,118,158,1,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,9.0,0.05128205128205128,0.44,0.3841,0.0,2.083333333333333,42.36625,2.0,10.0,2.2500000000000004,1.0,0.0,56.0,0,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.5,0.5,synthetic,0.0,-110.0,-110.0,0.0,2026-04-05T16:00:00Z,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,686555,LF,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,Isaac Collins,hitter,KC,CLE,2026,824456,5,118,114,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,8.0,0.10256410256410256,0.0,0.39527999999999996,0.0,1.6666666666666667,41.574999999999996,1.0,10.666666666666666,2.5000000000000004,1.0,0.0,47.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,1.0,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.4,0.4,synthetic,0.0,-110.0,-110.0,0.0,2026-04-06T16:00:00Z,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.0,0.0,686555,LF,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,Isaac Collins,hitter,KC,CLE,2026,824457,6,118,114,0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,8.0,0.11428571428571428,0.1725,0.32939999999999997,0.0,1.3888888888888888,41.23383333333333,2.3333333333333335,10.666666666666666,4.125000000000001,1.0,0.0,33.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8,0.8,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,2026-04-07T16:00:00Z,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,686555,LF,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08,Isaac Collins,hitter,KC,CLE,2026,824455,7,118,114,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,0.02857142857142857,0.0,0.30698571428571425,0.0,1.1904761904761905,40.049,3.3333333333333335,10.0,4.546153846153847,1.0,0.0,50.0,0,0.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.6,0.6,synthetic,0.0,-110.0,-110.0,0.0,0.0,0.0,synthetic,0.0,-110.0,-110.0,0.0,0.2,0.2,synthetic,0.0,-110.0,-110.0,0.0,2026-04-08T16:00:00Z,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,686555,LF,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
>>>>>>> db5a1a11ba69c1d199205aaea20b9db752964d2b
